Order_Id,Product_Id,Quantity,Discount_Percent
5095,FUR-TA-10004086,5,5
5096,TEC-PH-10000307,4,4
5097,FUR-FU-10002088,3,3
5098,OFF-BI-10004965,2,2
5099,OFF-ST-10002485,2,3
5100,OFF-BI-10002194,3,4
5101,OFF-AR-10003732,2,3
5102,OFF-PA-10002195,1,5
5103,OFF-PA-10002365,3,3
5104,OFF-PA-10001950,6,5
5105,TEC-AC-10004633,3,2
5106,FUR-CH-10002439,4,4
5107,TEC-AC-10000682,4,2
5108,OFF-AR-10004078,9,5
5109,OFF-AR-10001958,5,4
5110,OFF-EN-10001335,6,4
5111,OFF-ST-10003479,6,2
5112,OFF-PA-10003016,4,2
5113,FUR-FU-10001025,9,5
5114,OFF-PA-10003936,3,4
5115,OFF-BI-10004140,3,5
5116,OFF-LA-10004178,1,2
5117,OFF-ST-10003324,1,3
5118,OFF-FA-10004854,3,5
5119,TEC-MA-10002859,7,4
5120,OFF-BI-10000088,9,4
5121,OFF-ST-10004180,5,5
5122,TEC-AC-10002926,2,3
5123,OFF-PA-10003797,3,3
5124,OFF-PA-10002195,2,4
5125,FUR-TA-10001039,9,5
5126,OFF-EN-10001099,7,5
5127,TEC-MA-10003979,4,4
5128,OFF-AP-10002945,2,3
5129,TEC-PH-10001536,1,3
5130,TEC-PH-10000526,3,4
5131,OFF-PA-10000213,9,5
5132,FUR-FU-10002501,8,3
5133,TEC-PH-10001819,3,2
5134,OFF-AP-10001962,7,4
5135,OFF-BI-10003364,4,4
5136,OFF-FA-10002983,5,4
5137,OFF-BI-10002432,2,5
5138,FUR-FU-10003096,4,2
5139,OFF-EN-10001539,3,2
5140,OFF-PA-10004996,5,5
5141,TEC-AC-10001956,2,3
5142,FUR-CH-10000454,6,5
5143,OFF-SU-10000946,8,2
5144,OFF-BI-10004140,1,5
5145,FUR-FU-10003039,2,2
5146,OFF-ST-10000464,4,3
5147,OFF-AP-10000252,4,5
5148,FUR-FU-10001731,4,5
5149,FUR-CH-10001394,3,5
5150,TEC-PH-10001578,3,2
5151,OFF-ST-10000675,2,5
5152,OFF-ST-10002352,5,4
5153,OFF-BI-10004528,1,4
5154,OFF-AR-10001026,3,4
5155,OFF-BI-10002215,4,5
5156,FUR-FU-10000305,3,2
5157,TEC-PH-10002584,2,3
5158,FUR-CH-10000229,3,4
5159,FUR-FU-10003799,2,2
5160,TEC-PH-10001700,2,5
5161,TEC-PH-10001527,2,5
5162,FUR-BO-10002916,8,3
5163,FUR-CH-10000863,2,2
5164,FUR-CH-10003968,3,2
5165,OFF-AR-10001149,2,2
5166,OFF-PA-10000130,3,4
5167,OFF-PA-10002479,3,3
5168,FUR-CH-10004997,3,3
5169,OFF-ST-10004950,3,3
5170,OFF-ST-10001490,3,4
5171,FUR-CH-10002024,5,2
5172,OFF-PA-10001790,3,2
5173,OFF-PA-10000994,3,4
5174,OFF-AR-10002399,1,5
5175,OFF-BI-10002799,2,4
5176,FUR-BO-10004360,3,5
5177,OFF-BI-10002082,2,5
5178,OFF-BI-10004967,3,2
5179,FUR-FU-10004973,2,3
5180,TEC-PH-10003645,2,4
5181,OFF-AP-10004980,2,2
5182,OFF-PA-10003797,7,5
5183,OFF-BI-10003707,3,2
5184,OFF-ST-10000885,3,5
5185,OFF-BI-10002827,7,5
5186,OFF-ST-10004459,6,2
5187,TEC-PH-10002789,8,5
5188,TEC-AC-10001314,4,5
5189,FUR-CH-10000015,7,2
5190,TEC-AC-10004855,6,2
5191,OFF-AR-10003582,2,3
5192,OFF-EN-10003448,2,4
5193,FUR-FU-10003773,5,5
5194,OFF-PA-10001363,7,2
5195,OFF-AR-10004757,4,2
5196,OFF-BI-10000309,3,4
5197,OFF-EN-10001434,3,5
5198,TEC-PH-10003988,5,5
5199,OFF-SU-10000151,3,5
5200,OFF-FA-10001332,1,3
5201,TEC-PH-10000895,3,2
5202,TEC-AC-10002857,7,5
5203,FUR-FU-10004018,7,4
5204,OFF-ST-10003638,3,4
5205,OFF-AR-10004685,2,3
5206,OFF-ST-10001713,2,3
5207,OFF-FA-10000490,1,4
5208,OFF-LA-10002043,2,4
5209,OFF-PA-10002464,5,3
5210,OFF-EN-10002504,1,2
5211,OFF-ST-10002615,3,3
5212,OFF-ST-10004258,3,2
5213,OFF-ST-10004507,3,5
5214,OFF-LA-10000262,3,2
5215,OFF-AR-10002445,5,2
5216,OFF-PA-10001667,5,2
5217,OFF-EN-10000461,2,3
5218,OFF-PA-10002254,3,3
5219,OFF-AR-10001868,5,3
5220,FUR-CH-10004875,7,2
5221,FUR-BO-10000711,3,3
5222,OFF-AP-10000938,7,3
5223,TEC-PH-10003555,5,5
5224,OFF-BI-10001267,7,5
5225,OFF-PA-10004071,3,3
5226,OFF-BI-10001553,5,3
5227,OFF-BI-10003007,6,5
5228,FUR-BO-10003272,2,3
5229,OFF-PA-10001033,2,2
5230,OFF-BI-10001553,2,2
5231,FUR-TA-10001095,5,4
5232,FUR-FU-10001185,1,4
5233,OFF-BI-10000343,7,5
5234,FUR-CH-10004626,6,3
5235,FUR-TA-10001768,1,5
5236,OFF-AP-10001947,3,4
5237,FUR-FU-10004952,3,4
5238,FUR-BO-10001337,3,2
5239,TEC-AC-10003628,2,5
5240,OFF-ST-10004186,3,2
5241,OFF-BI-10001658,2,3
5242,OFF-SU-10004737,2,5
5243,OFF-BI-10002827,3,2
5244,OFF-BI-10003694,1,3
5245,FUR-TA-10001691,2,4
5246,TEC-PH-10001918,3,5
5247,OFF-BI-10000285,2,4
5248,OFF-AP-10000358,8,2
5249,TEC-AC-10002345,3,3
5250,OFF-FA-10001229,4,4
5251,TEC-AC-10001314,5,2
5252,OFF-PA-10004438,4,2
5253,OFF-AP-10000026,3,5
5254,OFF-BI-10004224,2,2
5255,FUR-CH-10002647,2,2
5256,FUR-FU-10003247,2,3
5257,OFF-PA-10003270,2,5
5258,OFF-PA-10004735,6,3
5259,OFF-PA-10001745,5,4
5260,OFF-PA-10000176,3,3
5261,TEC-PH-10000675,3,3
5262,OFF-BI-10000050,2,5
5263,FUR-TA-10004154,1,4
5264,TEC-AC-10002718,4,2
5265,OFF-AR-10003179,3,2
5266,OFF-PA-10001838,2,3
5267,OFF-PA-10004039,3,3
5268,OFF-AP-10001626,1,5
5269,TEC-MA-10003173,4,3
5270,FUR-FU-10000260,4,5
5271,OFF-AP-10004487,5,4
5272,FUR-FU-10001487,4,3
5273,FUR-TA-10001520,7,3
5274,OFF-BI-10000145,4,2
5275,FUR-CH-10000595,3,4
5276,TEC-AC-10004469,4,2
5277,TEC-AC-10003038,5,5
5278,FUR-CH-10004698,6,4
5279,OFF-PA-10003641,4,3
5280,TEC-AC-10002134,1,3
5281,OFF-ST-10001837,2,3
5282,FUR-FU-10001706,2,4
5283,OFF-PA-10001970,3,3
5284,OFF-ST-10002957,3,5
5285,OFF-LA-10002312,3,3
5286,OFF-EN-10002600,9,2
5287,OFF-BI-10003274,8,5
5288,FUR-BO-10004467,3,2
5289,OFF-PA-10000675,4,3
5290,OFF-PA-10002259,2,4
5291,FUR-CH-10004287,5,5
5292,OFF-PA-10000482,6,2
5293,OFF-ST-10004835,1,3
5294,FUR-TA-10004086,1,4
5295,OFF-LA-10000305,8,2
5296,OFF-PA-10000806,2,3
5297,FUR-FU-10004018,1,4
5298,TEC-PH-10002660,8,2
5299,OFF-EN-10001509,2,3
5300,OFF-LA-10003148,3,3
5301,FUR-TA-10002645,10,2
5302,TEC-AC-10003033,6,2
5303,OFF-LA-10001297,6,5
5304,FUR-CH-10002017,2,3
5305,FUR-FU-10001546,2,2
5306,FUR-FU-10000629,5,3
5307,OFF-ST-10000036,3,3
5308,TEC-PH-10002583,2,2
5309,FUR-CH-10003774,3,4
5310,OFF-AR-10003876,5,3
5311,OFF-BI-10003527,6,4
5312,OFF-LA-10004559,4,4
5313,OFF-SU-10002573,2,5
5314,FUR-FU-10000222,2,2
5315,OFF-EN-10001219,4,4
5316,FUR-CH-10002304,9,3
5317,FUR-FU-10002364,2,5
5318,FUR-FU-10004864,1,3
5319,OFF-PA-10003172,4,4
5320,OFF-BI-10000977,3,2
5321,FUR-TA-10000198,7,3
5322,OFF-BI-10003984,4,2
5323,FUR-FU-10003691,2,5
5324,OFF-PA-10004082,2,3
5325,OFF-AR-10003723,5,4
5326,FUR-FU-10004270,6,5
5327,OFF-AR-10003183,2,3
5328,OFF-PA-10002005,3,3
5329,TEC-PH-10000149,2,3
5330,OFF-BI-10001524,2,2
5331,FUR-FU-10004748,1,2
5332,OFF-BI-10001460,5,2
5333,OFF-SU-10002503,4,5
5334,FUR-FU-10001731,4,5
5335,OFF-PA-10002160,3,4
5336,OFF-PA-10002659,1,2
5337,OFF-BI-10001636,4,4
5338,OFF-PA-10000062,7,4
5339,OFF-ST-10002554,5,5
5340,OFF-EN-10001509,6,5
5341,TEC-AC-10002018,2,3
5342,TEC-AC-10002637,5,4
5343,OFF-EN-10001509,1,2
5344,TEC-PH-10004922,5,2
5345,TEC-AC-10002550,1,2
5346,OFF-ST-10003208,4,2
5347,OFF-BI-10003981,3,4
5348,OFF-BI-10001031,2,4
5349,OFF-BI-10003676,3,5
5350,OFF-PA-10004082,5,2
5351,OFF-PA-10001019,9,3
5352,OFF-PA-10004665,4,5
5353,TEC-PH-10002447,2,4
5354,OFF-BI-10000014,8,2
5355,FUR-CH-10002439,6,4
5356,OFF-PA-10003063,2,5
5357,OFF-BI-10002982,5,5
5358,TEC-AC-10004510,1,2
5359,OFF-ST-10000321,2,4
5360,OFF-AR-10004602,2,2
5361,FUR-BO-10003433,8,2
5362,OFF-ST-10001496,5,5
5363,FUR-FU-10000672,6,5
5364,OFF-AP-10001293,2,5
5365,OFF-AP-10000692,4,5
5366,TEC-PH-10004539,1,4
5367,TEC-PH-10002923,3,5
5368,OFF-LA-10004689,4,4
5369,OFF-ST-10001228,1,5
5370,OFF-PA-10003302,3,4
5371,FUR-FU-10004665,2,2
5372,FUR-FU-10004188,3,4
5373,OFF-PA-10003177,3,3
5374,FUR-TA-10002607,7,2
5375,OFF-PA-10001166,2,2
5376,TEC-AC-10004510,6,5
5377,OFF-AR-10004062,3,3
5378,OFF-EN-10000056,7,2
5379,OFF-ST-10001469,4,4
5380,OFF-PA-10000551,3,4
5381,TEC-MA-10000423,6,4
5382,OFF-PA-10001870,5,4
5383,OFF-FA-10001843,8,5
5384,OFF-PA-10002036,2,3
5385,TEC-PH-10001760,3,3
5386,TEC-PH-10000673,14,5
5387,OFF-BI-10000829,9,2
5388,TEC-PH-10001924,3,3
5389,TEC-AC-10004864,3,5
5390,OFF-LA-10004345,2,4
5391,OFF-BI-10000088,3,2
5392,OFF-LA-10002787,6,4
5393,OFF-LA-10001569,2,3
5394,OFF-BI-10002429,7,4
5395,FUR-BO-10000362,6,3
5396,OFF-PA-10003016,7,5
5397,FUR-FU-10002501,5,2
5398,OFF-AP-10003622,12,4
5399,OFF-BI-10002764,3,5
5400,FUR-BO-10001798,5,5
5401,TEC-AC-10000158,2,5
5402,TEC-AC-10000303,2,4
5403,OFF-BI-10003910,4,5
5404,OFF-BI-10000138,1,4
5405,TEC-PH-10002398,5,2
5406,TEC-AC-10003399,1,3
5407,OFF-FA-10000992,3,5
5408,OFF-PA-10003022,4,2
5409,OFF-BI-10002854,1,3
5410,OFF-BI-10001670,3,4
5411,OFF-ST-10001837,1,4
5412,OFF-BI-10002012,7,3
5413,TEC-AC-10004992,3,2
5414,TEC-PH-10003171,5,5
5415,OFF-AP-10000390,6,5
5416,OFF-PA-10004888,4,5
5417,TEC-PH-10004188,2,2
5418,OFF-BI-10004099,2,5
5419,OFF-PA-10004621,7,4
5420,TEC-PH-10002103,2,2
5421,TEC-PH-10002789,3,4
5422,TEC-AC-10003289,2,3
5423,OFF-BI-10000138,3,4
5424,OFF-PA-10001215,5,4
5425,OFF-AR-10001545,2,2
5426,TEC-AC-10003870,5,3
5427,FUR-FU-10001085,6,3
5428,FUR-BO-10004218,5,2
5429,OFF-ST-10003455,3,4
5430,FUR-FU-10001967,2,3
5431,OFF-AP-10000938,2,2
5432,OFF-PA-10002195,1,3
5433,OFF-BI-10002799,4,5
5434,OFF-AR-10000246,4,4
5435,OFF-AP-10000275,5,4
5436,TEC-AC-10000892,3,5
5437,FUR-FU-10001591,2,4
5438,OFF-BI-10001787,5,4
5439,FUR-FU-10003192,3,2
5440,OFF-BI-10004600,2,3
5441,OFF-AR-10002335,1,2
5442,OFF-PA-10000859,2,5
5443,TEC-AC-10003198,1,3
5444,OFF-BI-10001900,13,2
5445,OFF-AR-10000614,3,3
5446,OFF-EN-10003040,1,2
5447,TEC-PH-10003442,6,4
5448,TEC-AC-10002800,5,4
5449,OFF-SU-10000157,3,4
5450,TEC-AC-10001542,5,4
5451,OFF-BI-10004519,2,2
5452,FUR-FU-10003464,2,2
5453,OFF-SU-10004261,5,5
5454,OFF-PA-10004733,6,4
5455,OFF-ST-10001325,1,5
5456,OFF-AR-10003056,2,5
5457,OFF-FA-10000089,5,2
5458,FUR-FU-10004093,2,3
5459,OFF-BI-10004022,6,4
5460,FUR-TA-10001771,8,5
5461,OFF-ST-10002301,1,3
5462,FUR-FU-10001706,3,4
5463,OFF-BI-10003676,10,3
5464,OFF-PA-10000659,4,3
5465,OFF-EN-10002504,5,3
5466,FUR-BO-10001972,5,2
5467,OFF-PA-10000466,3,4
5468,FUR-CH-10002774,3,4
5469,FUR-CH-10000454,3,2
5470,OFF-PA-10004888,3,3
5471,OFF-AP-10003842,5,3
5472,FUR-FU-10000320,5,5
5473,OFF-ST-10002554,2,2
5474,FUR-BO-10000468,7,2
5475,OFF-ST-10004459,2,5
5476,OFF-LA-10002312,3,3
5477,OFF-ST-10001291,5,5
5478,OFF-PA-10003022,3,4
5479,OFF-BI-10002133,3,4
5480,OFF-BI-10001097,1,4
5481,TEC-PH-10001336,1,3
5482,TEC-AC-10002305,2,5
5483,TEC-AC-10003610,4,2
5484,OFF-ST-10002301,2,5
5485,FUR-CH-10002044,4,4
5486,OFF-EN-10001099,3,5
5487,OFF-BI-10004140,4,4
5488,TEC-PH-10004897,3,5
5489,OFF-LA-10000262,3,4
5490,OFF-AP-10002222,3,5
5491,FUR-CH-10003774,3,5
5492,OFF-ST-10000615,2,4
5493,OFF-SU-10001225,2,5
5494,OFF-LA-10002043,4,5
5495,FUR-BO-10000330,4,2
5496,OFF-BI-10001249,4,4
5497,TEC-AC-10004469,2,5
5498,OFF-AR-10001177,2,2
5499,OFF-LA-10000634,3,5
5500,TEC-AC-10004708,2,3
5501,FUR-CH-10002084,6,3
5502,OFF-PA-10004519,2,3
5503,FUR-FU-10001847,1,3
5504,OFF-AP-10001962,3,3
5505,OFF-EN-10003845,3,3
5506,TEC-PH-10001817,4,3
5507,OFF-PA-10000167,2,5
5508,OFF-EN-10002973,4,3
5509,FUR-FU-10001588,5,4
5510,OFF-PA-10001736,2,3
5511,TEC-PH-10002185,2,3
5512,OFF-PA-10000174,4,5
5513,OFF-PA-10000069,3,3
5514,TEC-PH-10001795,3,5
5515,OFF-AP-10004540,2,2
5516,TEC-PH-10001527,3,5
5517,TEC-AC-10003870,4,4
5518,FUR-CH-10004540,10,2
5519,FUR-FU-10004093,2,2
5520,OFF-AR-10000716,3,4
5521,OFF-PA-10002709,5,2
5522,TEC-AC-10000580,4,4
5523,OFF-BI-10000829,6,2
5524,OFF-AP-10004859,4,2
5525,OFF-PA-10000575,12,3
5526,OFF-AR-10002804,2,3
5527,OFF-FA-10002676,1,2
5528,OFF-PA-10003465,2,4
5529,TEC-PH-10000011,5,4
5530,OFF-PA-10004381,3,3
5531,TEC-PH-10001795,4,3
5532,TEC-AC-10001109,6,3
5533,TEC-AC-10003038,3,5
5534,TEC-AC-10003174,3,3
5535,OFF-PA-10000157,3,5
5536,OFF-BI-10001721,3,2
5537,OFF-BI-10000591,3,5
5538,OFF-PA-10001534,2,4
5539,OFF-BI-10002071,3,4
5540,FUR-CH-10000513,2,2
5541,OFF-BI-10003274,2,5
5542,OFF-SU-10000381,3,2
5543,FUR-TA-10001086,6,5
5544,OFF-BI-10000174,6,5
5545,OFF-BI-10002103,2,4
5546,OFF-ST-10001590,5,5
5547,FUR-FU-10002396,2,4
5548,TEC-PH-10002807,4,3
5549,OFF-AP-10004859,3,3
5550,TEC-AC-10003447,7,5
5551,OFF-AR-10003183,1,5
5552,OFF-SU-10000432,6,4
5553,TEC-AC-10003832,3,2
5554,OFF-PA-10004100,7,5
5555,FUR-BO-10004467,1,4
5556,FUR-FU-10002963,2,4
5557,FUR-FU-10003829,2,5
5558,OFF-AR-10003582,2,5
5559,OFF-PA-10000048,1,3
5560,OFF-ST-10000078,5,3
5561,OFF-LA-10004853,3,2
5562,OFF-BI-10001153,1,2
5563,TEC-CO-10001449,5,4
5564,OFF-BI-10000474,4,4
5565,OFF-AR-10000799,4,4
5566,TEC-MA-10002109,2,3
5567,OFF-AR-10003338,5,2
5568,FUR-CH-10003606,1,5
5569,TEC-CO-10001449,2,5
5570,OFF-PA-10001934,3,2
5571,TEC-PH-10001527,1,2
5572,OFF-PA-10001033,3,3
5573,OFF-BI-10003719,4,4
5574,OFF-PA-10003036,3,4
5575,TEC-PH-10001870,1,4
5576,TEC-PH-10001809,2,2
5577,FUR-FU-10004864,6,3
5578,OFF-AP-10002350,3,3
5579,OFF-AR-10003829,2,2
5580,FUR-CH-10003833,5,4
5581,OFF-PA-10000143,9,5
5582,FUR-FU-10000076,1,3
5583,OFF-AR-10000462,5,2
5584,FUR-FU-10003829,2,3
5585,OFF-ST-10002182,4,3
5586,TEC-PH-10001468,3,5
5587,OFF-ST-10001809,3,5
5588,OFF-FA-10001561,5,2
5589,OFF-BI-10001759,2,3
5590,OFF-ST-10000615,3,2
5591,OFF-ST-10003816,2,3
5592,FUR-CH-10002880,2,5
5593,OFF-BI-10004738,1,2
5594,OFF-BI-10003984,7,3
5595,TEC-PH-10000984,2,3
5596,TEC-PH-10001944,3,3
5597,OFF-BI-10002735,2,4
5598,OFF-SU-10001165,3,2
5599,OFF-AR-10000614,3,4
5600,OFF-AR-10004010,2,4
5601,OFF-EN-10004030,5,5
5602,TEC-AC-10003023,3,2
5603,OFF-ST-10003572,1,2
5604,OFF-PA-10004353,5,4
5605,OFF-BI-10003718,6,2
5606,FUR-FU-10001546,2,2
5607,FUR-CH-10002880,1,5
5608,OFF-AR-10001547,5,5
5609,OFF-AP-10001626,2,4
5610,TEC-AC-10003033,2,4
5611,TEC-AC-10002323,3,5
5612,TEC-AC-10002049,2,5
5613,TEC-AC-10002253,9,4
5614,OFF-ST-10003994,2,5
5615,OFF-AR-10002399,5,2
5616,OFF-AP-10002118,5,2
5617,OFF-AR-10001954,6,4
5618,FUR-FU-10001591,2,5
5619,OFF-ST-10004186,4,4
5620,TEC-AC-10001908,5,3
5621,OFF-AR-10000817,1,2
5622,FUR-CH-10004218,2,5
5623,FUR-FU-10000755,11,3
5624,TEC-AC-10003063,4,4
5625,TEC-AC-10002637,2,2
5626,FUR-FU-10001706,2,3
5627,FUR-TA-10002958,9,2
5628,OFF-LA-10004689,6,4
5629,FUR-CH-10001545,3,3
5630,FUR-TA-10002530,9,3
5631,TEC-AC-10001432,3,5
5632,FUR-TA-10003715,6,3
5633,OFF-BI-10003291,2,5
5634,OFF-BI-10004187,7,4
5635,OFF-BI-10000666,5,3
5636,OFF-BI-10002225,5,5
5637,TEC-AC-10000474,3,3
5638,FUR-FU-10004245,3,5
5639,FUR-CH-10004287,6,5
5640,FUR-CH-10000595,3,4
5641,OFF-PA-10003063,9,2
5642,OFF-AR-10000246,4,5
5643,FUR-FU-10003274,4,2
5644,OFF-EN-10004147,3,4
5645,OFF-BI-10002103,5,5
5646,FUR-FU-10004018,5,5
5647,FUR-FU-10001473,14,2
5648,OFF-PA-10001800,3,5
5649,OFF-PA-10004609,5,3
5650,OFF-EN-10002592,5,5
5651,OFF-ST-10002957,2,5
5652,FUR-BO-10002613,5,2
5653,OFF-PA-10001033,1,3
5654,OFF-AR-10000940,1,5
5655,OFF-BI-10001670,4,5
5656,OFF-AR-10004078,4,5
5657,OFF-PA-10003036,2,4
5658,TEC-AC-10000991,3,2
5659,FUR-TA-10002530,5,3
5660,OFF-LA-10000407,4,4
5661,TEC-PH-10004833,3,5
5662,FUR-FU-10002671,2,3
5663,OFF-ST-10001370,9,4
5664,OFF-AR-10000914,2,4
5665,OFF-BI-10001116,7,4
5666,OFF-ST-10002276,1,2
5667,OFF-ST-10004340,2,2
5668,OFF-LA-10004093,2,2
5669,OFF-BI-10004728,14,3
5670,TEC-AC-10003095,3,4
5671,FUR-FU-10003192,4,2
5672,TEC-PH-10004522,3,2
5673,OFF-EN-10003068,2,4
5674,OFF-PA-10001204,2,4
5675,OFF-PA-10003953,2,5
5676,TEC-PH-10001552,6,5
5677,TEC-AC-10004877,4,4
5678,FUR-FU-10000193,3,4
5679,OFF-FA-10000735,7,2
5680,OFF-PA-10002120,2,4
5681,OFF-BI-10001249,1,3
5682,OFF-PA-10001569,1,5
5683,OFF-PA-10004248,3,4
5684,TEC-PH-10001128,7,3
5685,OFF-AP-10003842,5,4
5686,OFF-BI-10002794,3,3
5687,OFF-FA-10000621,5,4
5688,FUR-FU-10003623,6,3
5689,OFF-EN-10000781,7,3
5690,FUR-CH-10002044,3,5
5691,OFF-AR-10000817,9,4
5692,OFF-PA-10001509,5,3
5693,TEC-PH-10004667,1,4
5694,OFF-PA-10000143,5,4
5695,FUR-CH-10000785,3,2
5696,FUR-TA-10001676,2,3
5697,OFF-BI-10000309,9,4
5698,OFF-BI-10004224,1,5
5699,OFF-LA-10002312,1,3
5700,OFF-PA-10003022,6,5
5701,OFF-EN-10001532,3,5
5702,TEC-AC-10004855,5,5
5703,OFF-AR-10003829,1,3
5704,FUR-TA-10002645,1,4
5705,TEC-AC-10003033,1,2
5706,OFF-SU-10002522,3,4
5707,OFF-BI-10004828,3,4
5708,FUR-FU-10001095,3,4
5709,OFF-SU-10000157,3,5
5710,FUR-CH-10002647,2,2
5711,TEC-CO-10004115,7,4
5712,OFF-PA-10003363,3,4
5713,TEC-PH-10003092,1,5
5714,TEC-PH-10003655,3,3
5715,OFF-ST-10001476,5,2
5716,TEC-AC-10002049,5,5
5717,TEC-PH-10003875,3,4
5718,OFF-EN-10003286,7,2
5719,OFF-AP-10003971,3,2
5720,OFF-ST-10001031,5,5
5721,OFF-FA-10000304,5,2
5722,TEC-AC-10000358,3,3
5723,TEC-AC-10002800,4,3
5724,OFF-PA-10004735,2,5
5725,OFF-ST-10002574,3,2
5726,TEC-AC-10004171,9,5
5727,TEC-PH-10002922,7,5
5728,TEC-AC-10003023,3,2
5729,OFF-AP-10003590,3,2
5730,OFF-LA-10003510,2,2
5731,FUR-BO-10003159,4,2
5732,OFF-PA-10002713,4,4
5733,FUR-BO-10002598,9,2
5734,OFF-SU-10002537,3,4
5735,FUR-FU-10003976,2,2
5736,OFF-BI-10000174,3,3
5737,OFF-PA-10002893,2,3
5738,FUR-FU-10003194,2,3
5739,OFF-BI-10004233,3,5
5740,OFF-PA-10000232,2,4
5741,FUR-FU-10001095,1,4
5742,TEC-MA-10004679,2,4
5743,OFF-PA-10003651,4,4
5744,OFF-PA-10000743,3,2
5745,OFF-ST-10002743,7,4
5746,FUR-FU-10003829,7,4
5747,TEC-PH-10002496,2,5
5748,TEC-AC-10002473,3,3
5749,TEC-AC-10004877,3,3
5750,TEC-PH-10000923,5,4
5751,FUR-TA-10001539,3,3
5752,OFF-LA-10003498,3,2
5753,OFF-LA-10004484,5,4
5754,FUR-CH-10000015,4,2
5755,OFF-AR-10003732,2,3
5756,OFF-AP-10004052,4,4
5757,TEC-CO-10002095,5,3
5758,FUR-FU-10004270,3,2
5759,TEC-MA-10000423,3,4
5760,OFF-ST-10001526,4,3
5761,OFF-BI-10002194,1,2
5762,OFF-AP-10000828,3,2
5763,FUR-FU-10001473,4,4
5764,FUR-CH-10004983,10,4
5765,OFF-ST-10003994,6,4
5766,TEC-PH-10004447,3,4
5767,OFF-LA-10004545,6,5
5768,TEC-AC-10003116,6,3
5769,OFF-LA-10001641,1,2
5770,OFF-PA-10002377,4,5
5771,FUR-FU-10000010,3,2
5772,OFF-AP-10002651,4,4
5773,TEC-CO-10002313,1,4
5774,OFF-ST-10001580,2,3
5775,FUR-CH-10001545,7,2
5776,OFF-BI-10004826,1,2
5777,OFF-BI-10000301,3,5
5778,OFF-PA-10000994,1,3
5779,OFF-AR-10003156,3,2
5780,FUR-CH-10000988,1,4
5781,TEC-MA-10003329,3,3
5782,OFF-AR-10001547,1,4
5783,OFF-EN-10003072,4,3
5784,OFF-PA-10000726,4,4
5785,FUR-BO-10001972,6,3
5786,OFF-SU-10004664,6,2
5787,OFF-BI-10003676,7,4
5788,OFF-AR-10003727,7,2
5789,FUR-FU-10003829,5,2
5790,OFF-BI-10003712,3,4
5791,OFF-FA-10002280,7,2
5792,FUR-CH-10002961,1,4
5793,OFF-AP-10002578,2,2
5794,FUR-FU-10004848,1,3
5795,OFF-BI-10003364,2,3
5796,OFF-ST-10002615,9,4
5797,FUR-FU-10000521,4,2
5798,OFF-LA-10000121,3,5
5799,OFF-PA-10001289,2,4
5800,FUR-CH-10004495,2,5
5801,TEC-PH-10000895,4,2
5802,OFF-PA-10000552,2,3
5803,TEC-PH-10000376,2,5
5804,OFF-AR-10003504,3,5
5805,OFF-ST-10000943,4,2
5806,FUR-BO-10003441,3,2
5807,OFF-PA-10002195,3,4
5808,OFF-AP-10001205,2,3
5809,OFF-AR-10002987,2,3
5810,FUR-FU-10000723,4,5
5811,OFF-PA-10003127,4,4
5812,FUR-FU-10000747,2,2
5813,TEC-PH-10001795,3,3
5814,OFF-PA-10003797,3,2
5815,TEC-AC-10002718,1,3
5816,TEC-PH-10002170,4,3
5817,OFF-BI-10001078,3,3
5818,OFF-BI-10001031,4,3
5819,OFF-LA-10001158,9,2
5820,OFF-LA-10001613,4,5
5821,OFF-SU-10000157,2,3
5822,OFF-AP-10004868,1,2
5823,FUR-TA-10001520,5,2
5824,OFF-BI-10001900,4,2
5825,OFF-AP-10003971,3,3
5826,OFF-PA-10000418,4,5
5827,FUR-CH-10004626,1,5
5828,FUR-CH-10004860,2,3
5829,OFF-AR-10003251,2,4
5830,FUR-TA-10004575,2,2
5831,FUR-CH-10004754,1,2
5832,TEC-AC-10003095,4,5
5833,OFF-LA-10000262,3,5
5834,FUR-CH-10002961,5,5
5835,OFF-BI-10003876,5,4
5836,OFF-BI-10002133,3,4
5837,TEC-AC-10004396,5,4
5838,TEC-PH-10004100,4,3
5839,OFF-ST-10000636,5,2
5840,OFF-PA-10001972,5,2
5841,FUR-FU-10002554,2,2
5842,TEC-PH-10003174,4,2
5843,OFF-ST-10001418,5,5
5844,FUR-FU-10002813,4,5
5845,OFF-ST-10000129,7,5
5846,OFF-PA-10001639,5,3
5847,FUR-CH-10001708,2,5
5848,FUR-FU-10001591,3,4
5849,OFF-AP-10003849,2,2
5850,OFF-ST-10000078,3,5
5851,TEC-CO-10001571,1,5
5852,OFF-BI-10001658,3,3
5853,FUR-FU-10004351,3,4
5854,OFF-BI-10003314,2,5
5855,OFF-ST-10001505,7,4
5856,OFF-SU-10003567,3,3
5857,OFF-BI-10002982,1,5
5858,FUR-FU-10002364,5,4
5859,FUR-BO-10004218,2,4
5860,FUR-TA-10002530,2,5
5861,OFF-PA-10001526,2,5
5862,OFF-PA-10001497,2,5
5863,OFF-PA-10003936,3,2
5864,OFF-AR-10000716,2,3
5865,OFF-AP-10002765,3,3
5866,OFF-AR-10004165,2,4
5867,FUR-CH-10002335,5,4
5868,OFF-AR-10004078,1,3
5869,OFF-BI-10002026,6,2
5870,FUR-CH-10001215,4,4
